"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/10/01 8:59:23 PM GMT-3","identidade ","Negativa","https://www.marinha.mil.br/navega-reserva/identidade-digital","","","Acesse a loja de Aplicativos do Governo Federal (Play Store ou Apple Store) da Identidade Digital e valide o QRCode do documento digital. A novidade vem com o intuito de propiciar maior agilidade, acessibilidade e flexibilidade às informações da Identidade emitida pela Marinha do Brasil.

Inicialmente estarão disponíveis apenas as identidades dos militares (ativa, reserva e reformados). A partir de 01SET21, as identidades em policarbonato de dependentes, pensionistas e marítimos, também poderão ser acessadas pelo aplicativo.",""
"2021/10/01 9:01:08 PM GMT-3","identidade ","Negativa","https://www.tjpr.jus.br/identidade-institucional","","","A identidade institucional é a expressão que confere personalidade e traduz o que se considera ideal para a instituição, representada nos conceitos de missão, visão e valores, onde missão define a razão da existência; visão, a situação desejável para o futuro; e os valores constituem a base de tudo o que se acredita como certo e adequado.",""
"2021/10/01 9:04:23 PM GMT-3","identidade ","Negativa","https://support.google.com/pay/answer/7644078?hl=pt-BR","","","Para alguns tipos de transações com seu perfil para pagamentos do Google ou o Google Play, talvez precisemos confirmar sua identidade usando algumas informações, como nome, endereço ou data de nascimento. É possível que você também precise enviar uma imagem do seu documento de identidade ou um comprovante de residência ",""
"2021/10/01 9:05:10 PM GMT-3","identidade ","Positiva","http://periodicos.est.edu.br/index.php/identidade","","","identidade! é um periódico online semestral multidisciplinar de livre acesso (ISSN 2178-437X) do Grupo de Pesquisa Identidade da Faculdades EST (Escola Superior de Teologia). Publica textos inéditos e revistos em português, inglês e espanhol, em língua vernácula e traduzidos, de docentes e discentes vinculados a um programa de pós-graduação que versem sobre a questão negra em diferentes contextos sociais, culturais, religiosos, temas atinentes à questão da diversidade e da identidade, especialmente, no contexto brasileiro. Tem por finalidade ser um espaço de reflexão interdisciplinar e inter-religiosa, estimulando o debate por meio da divulgação da produção acadêmica e científica sobre temas relacionados à questão negra nas diferentes ciências.criar loja virtual",""
"2021/10/01 9:06:21 PM GMT-3","identidade ","Negativa","https://www.pfizer.com.br/sobre-a-pfizer/identidade-visual","","","A nova identidade visual da Pfizer reafirma o propósito da companhia: “Grandes avanços que mudam as vidas dos pacientes”. Desde 1849, data de sua fundação, a Pfizer esteve focada no tratamento de doenças. Depois de 172 anos, nos tornamos muito mais do que uma empresa farmacêutica, que comercializa medicamentos. Entramos em uma nova era com foco na ciência, pesquisa, inovação e dedicação aos pacientes. Além de tratar doenças, estamos curando-as e prevenindo-as.",""
"2021/10/01 9:08:35 PM GMT-3","identidade ","Negativa","https://www.scielo.br/j/epsic/a/qZgQGmwmSByqTLhpLfzYB3F/?lang=pt","","","Desenvolveu-se programa em escola da periferia de Porto Alegre para orientar adolescentes na busca de emprego. Visando conhecer características da construção da identidade vocacional, 36 jovens responderam, através da técnica de cartazes, a algumas questões. Observou-se que estavam desenvolvendo sua identidade ocupacional com projetos profissionais não inteiramente clarificados. Suas escolhas calcavam-se na fantasia, com elevadas expectativas quanto ao futuro. Entretanto, viam-se frente à necessidade de inserir-se no mercado de trabalho. Assim, concluiu-se que a inserção laboral representava a transformação da realidade social de exclusão e sofrimento, pela perspectiva futura de melhoria do nível de qualidade de vida.",""
"2021/10/01 9:10:07 PM GMT-3","identidade ","Positiva","https://mundoeducacao.uol.com.br/sociologia/identidade-cultural.htm","","","A identidade cultural é um conjunto híbrido e maleável de elementos que formam a cultura identitária de um povo, ou seja, que fazem com que um povo se reconheça enquanto agrupamento cultural que se distingue dos outros.

É difícil definir uma identidade cultural específica, pois ela é maleável e depende do momento e das peculiaridades culturais de uma determinada sociedade.",""
"2021/10/01 9:11:57 PM GMT-3","identidade ","Negativa","https://www.sebrae.com.br/sites/PortalSebrae/cursosonline/identidade-empreendedora,9890b8a6a28bb610VgnVCM1000004c00210aRCRD","","","O seu negócio tem a sua cara? Que tipo de empreendedor você é? Conservador, empático, inovador? Ainda não sabe? O curso Identidade empreendedora quer que você conheça a sua personalidade e aprenda a identificar as oportunidades de negócio que estão esperando por alguém como você.

No curso Identidade empreendedora, você conhecerá, ainda, motivos para empreender e como ampliar os seus conhecimentos sobre negócios a partir do tipo de empreendedor que você é.",""
"2021/10/01 9:12:58 PM GMT-3","identidade ","Positiva","http://www.seplan.ba.gov.br/modules/conteudo/conteudo.php?conteudo=17","","","Com o objetivo de identificar prioridades temáticas definidas a partir da realidade local, possibilitando o desenvolvimento equilibrado e sustentável entre as regiões, o Governo da Bahia passou a reconhecer a existência de 27 Territórios de Identidade, constituídos a partir da especificidade de cada região. Sua metodologia foi desenvolvida com base no sentimento de pertencimento, onde as comunidades, através de suas representações, foram convidadas a opinar.",""
"2021/10/01 9:14:31 PM GMT-3","identidade ","Negativa","https://portal.cfm.org.br/crmdigital/","","","A nova Cédula de Identidade Médica (CRM Digital) é confeccionada em cartão rígido e possui um avançado sistema antifraude, com chip criptográfico para certificação digital. O uso desta tecnologia deixou o documento mais atualizado e adequado aos dias de hoje.",""
"2021/10/01 9:15:37 PM GMT-3","identidade ","Negativa","https://www.maisidentidade.org/","","","O Instituto Mais Identidade é uma organização sem fins lucrativos cujo principal objetivo é promover a reabilitação bucomaxilofacial de pessoas que tiveram sua imagem facial afetada por conta de traumas, câncer ou doenças congênitas, permitindo que eles vivam suas vidas plenamente.",""
"2021/10/01 9:16:36 PM GMT-3","identidade ","Negativa","https://www25.senado.leg.br/web/senadores/posse/identidade-parlamentar","","","Nesta seção, deverá constar o formulário de solicitação de identidade parlamentar que a Secretaria de Polícia Legislativa utilizará para confeccionar a identidade parlamentar. O formulário deve ser encaminhado após a posse ao Secred pelo Sigad:

Formulário de solicitação de identidade de Senador ou Senadora (doc. 9)
Preencher o formulário anexo
Deve constar a assinatura do senador
Deve constar uma foto 3x4 cm colorida, com fundo branco (terno e gravata para homens)",""
"2021/10/01 9:17:40 PM GMT-3","identidade ","Negativa","https://saa.unb.br/servic/identidade-estudantil","","","Sobre as identidades estudantis emitidas pela Promofoto e que não foram retiradas pelos alunos, informamos que estão sendo entregues, às segundas e quintas-feiras das 09h às 14h, no subsolo do prédio do Reitoria (Setor de Atendimento). As matrículas dos alunos podem ser consultadas aqui ",""
"2021/10/01 9:20:01 PM GMT-3","","","https://www.fucamp.edu.br/editora/index.php/cadernos/article/view/711","","","Este estudo busca a compreensão dos significados de identidade e de diferença, levando em conta algumas formas que elas se apresentam ou se estabelecem nas culturas dos povos. A identidade se define como aquilo que é e a diferença como aquilo que não é. Tem-se então, que a identidade é construída a partir do conhecimento que um indivíduo ou grupo social tem sobre uma cultura e dela participa, mas, também da participação em outras culturas, permitindo o estabelecimento de uma identidade. É por meio da convivência social que acontece a produção de significados que vão representar o aparecimento de novas identidades ou de identidades em desenvolvimento. A diferença por sua vez, apresenta-se em sentidos opostos à identidade e tem aspectos negativos, excludentes ou de marginalização do indivíduo ou de um grupo, não pertencente a um determinado grupo identitário. Trata-se de uma pesquisa bibliográfica fundamentada em autores como: SILVA (2014), GOMES (2013), LAPLANTINE (2012), KUPER (2002), TRINDADE & SANTOS (2002), entre outros.","2017-01-01"
"2021/10/01 9:21:53 PM GMT-3","identidade ","Negativa","http://www.planalto.gov.br/ccivil_03/leis/1980-1988/l7116.htm","","","Art 1º - A Carteira de Identidade emitida por órgãos de Identificação dos Estados, do Distrito Federal e dos Territórios tem fé pública e validade em todo o território nacional.

Art 2º - Para a expedição da Carteira de Identidade de que trata esta Lei não será exigida do interessado a apresentação de qualquer outro documento, além da certidão de nascimento ou de casamento.

§ 1º - A requerente do sexo feminino apresentará obrigatoriamente a certidão de casamento, caso seu nome de solteira tenha sido alterado em conseqüência do matrimônio.

§ 2º - O brasileiro naturalizado apresentará o Certificado de Naturalização.

§ 3o  É gratuita a primeira emissão da Carteira de Identidade.  ",""
"2021/10/01 9:23:18 PM GMT-3","identidade ","Negativa","https://ifce.edu.br/comunicacao-social/identidade-visual","","","A marca IF é utilizada por todos os Institutos Federais do país e suas unidades administrativas, cujas aplicações devem preservar a integridade, credibilidade e garantir a perfeita leitura da marca, em conformidade com o Manual de Aplicação da Marca instituído pela Setec/MEC.  A marca do Instituto Federal do Ceará (IFCE) é um sinal distintivo que representa visualmente a instituição, indicando que integramos a Rede Federal de Educação Profissional, Científica e Tecnológica.

Cabe à toda comunidade acadêmica observar todas as orientações relativas à aplicação da Marca do IFCE, conforme Manual de Aplicação dos Institutos Federais e Política de Comunicação do IFCE, sob a supervisão do Departamento de Comunicação Social ou profissional de comunicação da unidade, com o fim de fortalecer a identidade",""
