"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/10/10 9:31:31 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, quilombolas, agronegócio, energia, Piauí Piauí","Nos últimos anos, temos assistido a um crescimento vertiginoso de grandes empreendimentos em nosso país. O Piauí empreendedor (LIMA; GAIOSO; JUNIOR, 2018) integra esse cenário e vem se tornando um espaço social para atuação de grupos econômicos que atuam na área do agronegócio e da produção de energia solar e eólica. A equipe do Projeto Nova Cartografia Social da Amazônia no Piauí realizou mapeamento de conflitos socioambientais ocasionados pelo agronegócio no sul e sudoeste piauiense (LIMA; PEREIRA; NASCIMENTO 2019a, 2019c e 2019d), que afetam os povos do Cerrado, e os decorrentes da produção de energia eólica no município de Queimada Nova, que atinge os indígenas Kariri e as comunidades quilombolas do Mocambo, Sumidouro e Tapuio (LIMA, PEREIRA e NASCIMENTO, 2019b).","2019-01-01"
"2021/10/10 9:40:22 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","mineração, degradação ambiental","Os projetos de mineração em andamento ou em fase de licenciamento e pesquisa causam impactos diversos. Considerando os aspectos negativos dos empreendimentos, as comunidades afetadas direta ou indiretamente passaram a vivenciar situações de conflito. O medo da expropriação territorial e da degradação ambiental as colocam em sinal de
alerta. A comunidade Lagoa do Ovo, em Curral Novo, é um exemplo do que vem acontecendo.","2019-01-01"
"2021/10/10 9:43:15 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos, mineração","Retomando os conflitos relacionados à mineração, situação semelhante à da comunidade Lagoa do Ovo está sendo vivenciada pela comunidade Sítio Riacho e Alvação.","2019-01-01"
"2021/10/10 9:46:07 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","comunidades, mineração, conflitos","Insatisfeitas com os conflitos enfrentados, as comunidades citadas estão se articulando com outras comunidades que também se encontram na mesma situação. Vejamos a seguir algumas modalidades de ação que evidenciam a disposição de resistir e se opor aos  grandes projetos de mineração.","2019-01-01"
"2021/10/10 9:50:30 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos territoriais, mineradoras, Direitos Humanos","Na contramão dos grandes empreendimentos que visam apenas explorar os recursos e auferir lucros, estão as organizações locais que lutam pelo direito à terra, pela permanência dos agricultores na região e pela defesa do meio ambiente. O Movimento pela Soberania Popular na Mineração (MAM), produto de articulação das associações, merece destaque, pois tem atuado em todo o país e no Piauí possui uma forte representação, principalmente na região sudeste. O movimento iniciou suas atividades no ano de 2012, no estado do Pará, em oposição aos impactos do Projeto Grande Carajás da empresa Vale. Este movimento
tem como protagonista um conjunto de pessoas ligadas à Articulação da Via Campesina, que considera que a expansão das atividades mineradoras no Brasil tem provocado conflitos territoriais e violações aos Direitos Humanos das populações atingidas.","2019-01-01"
"2021/10/10 9:53:48 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","minério, ribeirinhos, agricultores","Um pouco mais a noroeste na Serra de Andorinha, a Ferbasa extrai a cromita de minas subterrâneas utilizando a escassa água da região para a concentração do minério. A disputa pela água vem causando conflitos com os ribeirinhos e pequenos agricultores que fizeram com que a ANA (Agência Nacional de Águas) atuasse no controle do uso da água
do principal açude da cidade e a Justiça Federal limitasse a outorga da empresa a 20% do total concedido.","2019-01-01"
"2021/10/10 9:58:44 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos rurais, mineração, atividade minerária","Estes são empreendimentos minerais que ocorrem dentro da Bacia Hidrográfica do Rio Itapicuru. Ao redor da Bacia, principalmente na parte alta e média da mesma, há outros grandes empreendimentos em andamento, outros em construção e outros ainda em planejamento. Enquanto as comunidades ao redor destes empreendimentos sofrem os
efeitos negativos os mesmos, e continuam esperançosos em vivenciar os benefícios dos mesmos, o Estado se vangloria da intensa atividade mineral e promete ainda mais para a região. Este boom da atividade minerária na região tem resultado no aumento das ocorrências de conflitos rurais relacionados, como aponta. De maneira explícita, o relatório de “Conflitos no Campo da Comissão Pastoral da Terra de 2018” (CANUTO, 2019).","2019-01-01"
"2021/10/10 10:10:11 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","racismo ambiental, conflitos sociambientais, saúde coletiva","Pacheco (2007) define racismo ambiental como injustiças sociais e ambientais que recaem de forma implacável sobre etnias e populações mais vulneráveis e não se configura apenas através de ações que tenham uma intenção racista, mas aplicando-se mais claramente às camadas sociais economicamente desfavorecidas.
O Brasil demonstra índices alarmantes de conflitos socioambientais com impacto até mesmo na saúde coletiva. De acordo com o Mapa da Injustiça Ambiental e Saúde no Brasil elaborado pela Fundação Instituto Oswaldo Cruz (FIOCRUZ, 2012) a principal resultante do impacto ambiental sofrido pelas populações pobres é a diminuição da qualidade de vida (79,8%), seguida por violência nas formas de ameaça (37,71%), coação física (15,82%), lesão corporal (12,12%) e assassinato (10,10%); além de problemas de saúde: doenças não transmissíveis (40,07%) e insegurança alimentar (30,98%).","2019-01-01"
"2021/10/10 10:13:20 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","conflitos, mineração, agronegócio, legislação","No que diz respeito aos responsáveis pela geração de conflitos, a FIOCRUZ identificou dois grandes grupos: as atividades econômicas (na qual a mineração aparece em segundo lugar no ranking, ficando atrás apenas do agronegócio, como demonstra o gráfico 2) e a deficiência do poder público e entidades governamentais que geram problemas associados à atuação do judiciário e/ou dos ministérios públicos e a deficiência das políticas públicas e legislação ambiental.","2019-01-01"
"2021/10/10 10:22:59 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","exploração mineral, desmatamento, poluição ","Como mencionado anteriormente, das 128 áreas requeridas para exploração mineral em Boquira atualmente, 28% são destinadas à exploração de quartzito e granito, que somam 11 frentes de lavra ativas no território boquirense, responsáveis pela arrecadação de R$ 71.998,69 em royalities de mineração no de 2017 e quase meio milhão de reais entre
os anos de 2013 e 2016 (DIPAR, 2017). Na ocasião da instalação desses empreendimentos, nenhuma comunidade que seria afetada foi consultada, totalizando 10 comunidades rurais que sofrem danos ambientais, sociais e paisagísticos e uma série de conflitos derivados das atividades de grande parte dessas empresas, dentre os quais: sobrecarga do lençol freático (devido à extensa utilização de recursos hídricos para corte com fio diamantado e manutenção das pedreiras), degradação de paisagens com valores identitários e culturais, amplo desmatamento, poluição sonora e visual (devido a utilização de maquinário e explosivos), suspensão de particulados e acúmulo de poeira nas residências, dentre outros.","2019-01-01"
"2021/10/10 10:26:40 AM GMT-3","","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","problema socioambiental, desmatamento, queimadas, lixo","Na pergunta número 11 foi solicitado aos moradores que elencassem o principal problema socioambiental da região, foram registrados 5 itens: queimadas (50%), desmatamento (12%), descarte irregular de lixo (13%), má distribuição de água (25%) e uso de agrotóxicos (3%). Todos os pontos citados foram associados à ações dos próprios moradores e que,
por vezes, acabam gerando conflitos dentro das comunidades.","2019-01-01"
"2021/10/10 10:30:27 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","comunidades tradicionais, problemas socioambientais, OIT","Diante deste quadro, buscamos com este trabalho, apresentar alguns elementos que complexificam a situação dos povos e comunidades tradicionais da região em foco, considerando: a) a imperativa noção de desenvolvimento que caracteriza historicamente a região; b) a invisibilidade das questões socioambientais; c) a agudização da situação de conflito com o descumprimento da Convenção 169 da OIT. Ou ainda nas palavras de
Leglise (2014), compreendendo as repercussões dos jogos de poder sobre os problemas ambientais na sua forma de imaginário ou por seu impacto.","2019-01-01"
"2021/10/10 10:32:43 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","indígenas, mineração, conflitos sociambientais","As áreas de mineração mais próximas dos povos indígenas coincidem com morros, montanhas e/ou serras que consistem em referência fundamental para esses coletivos. Em Itacuruba, por exemplo, a Serra da Santa e a Serra do Jatinã apresentam incidência de mármore e quartzito, que mesmo estando em fase de autorização para pesquisa, refletem uma série de conflitos socioambientais.","2019-01-01"
"2021/10/10 10:34:58 AM GMT-3","conflito","Positiva","Mineração e Garimpo em Terras Tradicionalmente Ocupadas: conflitos sociais e mobilizações étnicas  http://novacartografiasocial.com.br/download/mineracao-e-garimpo-em-terras-tradicionalmente-ocupadas-conflitos-sociais-e-mobilizacoes-etnicas/","Alfredo Wagner Berno de Almeida et al","pescadores, quilombolas, mineração","Independente disto, Ilhotinha, Família Thomaz e Rosalina, estão historicamente inseridas no
trabalho de mineração, mas também envolvidas com o trabalho na pesca artesanal, atividade praticada por sucessivas gerações nos rios da região, como parte do processo de reprodução social e cultural das famílias locais. São dados que carecem de mapeamento mais sistemático, dificultando a visibilização e compreensão das referidas unidades sociais – quilombolas e pescadores artesanais – presentes situacionalmente em ocorrências de conflitos e nos efeitos causados pela mineração.","2019-01-01"
