"Carimbo de data/hora","Qual a classificação?","Positiva ou Negativa?","Fonte","Autor","Palavras-chave utilizada para busca","Teor textual","Data de publicação"
"2021/09/24 9:47:37 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","O oeste do Maranhão abriga uma diversidade de agentes
sociais, que se autodesignam como indígenas, quilombolas, pescadores,
quebradeiras de coco babaçu, trabalhadores rurais e agricultores
(NOVAES; ARAÚJO, 2016) e constituem formas próprias de
apropriação e uso da natureza, as quais convergem para a constituição
de territórios étnicos, doravante denominadas territorialidades específicas
(ALMEIDA, 2006).","2020-01-01"
"2021/09/24 9:48:31 PM GMT-3","Território","Positiva"," Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","Tembé; ","Para Wagley e Galvão (1948), os índios conhecidos como
Guajajara no Maranhão e Tembé no Pará, fazem parte de um único
povo: os Tenetehara. De acordo com esses autores, há evidências de que
eles habitavam o vale do Rio Pindaré desde o período pré-colombiano,
mas com a invasão dos seus territórios pelos colonizadores europeus,
eles acabaram dispersando-se para outras regiões, de modo que em
meados do século XX, uma parte deles encontrava-se nas terras banhadas
pelos rios Mearim, Grajaú e Pindaré no estado do Maranhão e outra,
às margens dos rios Gurupi, Guamá e Capim no estado do Pará.","2020-01-01"
"2021/09/24 9:49:14 PM GMT-3","Território","Positiva"," Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Já os Ka’apor, também conhecidos como Urubu-Ka’apor, são
oriundos da região da Bacia do Rio Tocantins no sudeste do Pará,
mas habitam há mais de um século as matas localizadas entre os rios
Gurupi e Turiaçu no Maranhão. Eles refugiaram-se nessa área por
volta de 187230, após um longo período de fuga, iniciado no final
do século XVIII, quando os colonizadores invadiram seus territórios.","2020-01-01"
"2021/09/24 9:50:00 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Os Awá-Guajá também são provenientes da região da bacia do
Rio Tocantins, no Pará (BALÉE, 1994). Apesar de serem conhecidos
como um povo nômade, por não plantarem roça nem viverem em aldeias
(NIMUENDAJÚ, 1948), O’Dwyer (2001) encontrou um conjunto de
evidências de que eles provavelmente praticavam agricultura, como
a persistência de alguns termos linguísticos para designar plantas
cultivadas. Para essa autora, as constantes expulsões dos seus territórios
no passado, podem ter levado eles a adotarem um estilo de vida
nômade e a abandonarem a prática agrícola. Atualmente, observa-se
um movimento contrário, em que as circunstâncias adversas os têm
levado a aldearem-se novamente, embora uma parte deles ainda resista,
permanecendo isolados nas matas (GARCIA, 2010).","2020-01-01"
"2021/09/24 9:50:36 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Esses diferentes processos de territorialização convergiram para
a emergência de múltiplas territorialidades específicas na Amazônia
Maranhense, constituídas segundo os critérios culturais intrínsecos dos
agentes sociais e o profundo conhecimento deles sobre suas realidades
localizadas. Apesar dessa diversidade social e cultural, as políticas
desenvolvimentistas e de integração nacional que incidiram sobre o oeste
maranhense na segunda metade do século XX partiram do pressuposto
de que essa região se tratava de um espaço vazio a ser colonizado.","2020-01-01"
"2021/09/24 9:51:27 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Embora tenha havido mudanças nas diretrizes desses órgãos,
a ideia de que a Amazônia constituía uma espécie de vazio geográfico
continuou norteando as políticas econômicas voltadas para essa
realidade localizada. Segundo Almeida (2008), esse tipo de interpretação
da Amazônia permitiu que programas e projetos desenvolvimentistas
justificassem suas intervenções, ainda que na prática elas contrariassem
as representações do espaço social e as territorialidades específicas de
diferentes etnias e comunidades tradicionais e provocassem conflitos
sociais.","2020-01-01"
"2021/09/24 9:52:15 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Além de não respeitarem as territorialidades específicas
das comunidades locais, tais projetos foram implantados à base da
violência física e simbólica – isto é, de um tipo de violência que advém
do monopólio dos princípios de produção e representação legítima
do mundo social (BOURDIEU, 1989) – como a que ocorreu quando
o Estado classificou os trabalhadores rurais e os povos indígenas que
viviam há décadas no oeste maranhense, como posseiros e invasores,
criminalizando-os e destituindo-lhes do direito a suas próprias terras","2020-01-01"
"2021/09/24 9:53:12 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","territórios indígenas ","O processo de demarcação das TIs e da REBIO Gurupi,
ocorreu no contexto de implantação do Projeto Grande Carajás, que
envolvia a construção de uma ferrovia interestadual, ligando as áreas
de exploração mineral no Pará à zona portuária de São Luís, cortando
vários territórios indígenas, incluindo aqueles que se encontravam
dentro da área da extinta Reserva Florestal do Gurupi. A fim de evitar
situações de litígio, o Banco Mundial, na condição de investidor e
financiador dessa obra, firmou convênios com a Fundação Nacional
do Índio (FUNAI) para a demarcação das áreas indígenas afetadas ou
sob influência da Estrada de Ferro Carajás (O’DWYER, 2010).","2020-01-01"
"2021/09/24 9:53:54 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","Apesar dos Awá-Guajá, Ka’apor e Tenetehara ocuparem
territórios contíguos, a FUNAI criou as TIs Alto Turiaçu e Caru, como
duas áreas descontínuas, separadas por um corredor. Essa fragmentação
prejudicou as relações sociais estabelecidas anteriormente entre as
aldeias indígenas e causou o isolamento de grupos Awá-Guajá, que
antes se deslocavam por esses territórios (O’DWYER, 2010).","2020-01-01"
"2021/09/24 9:54:40 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","","Essa situação vivenciada pelos Ka’apor ajuda a compreender
como é complexo o processo de definição dos limites de uma terra
indígena, pois envolve tanto as concepções culturais e locais dos indígenas
sobre o seu território, como também aspectos históricos, contextuais e
processuais. Por isso, Oliveira (2012) adverte que terra indígena não pode
ser confundida com território. Além disso, trata-se de uma categoria
jurídica definida pelo Estatuto do Índio (Lei nº 6.001/1973).","2020-01-01"
"2021/09/24 9:55:44 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","conselho ","Nessa época, os Ka’apor criaram o Conselho de Gestão Ka’apor,
conforme explica o senhor Itahu Ka’apor37 (2016): “De 2012 a gente
definiu é... Assim, nós conversamos com os caciques, né... As dez aldeias se reuniram
e nós discutimos, entendeu? [...] E nós criamos o Conselho e esse conselho é pra todos:
territorial, educação, saúde, para todos”. Além desse conselho, que abrange
todo o território da TI Alto Turiaçu, eles também criaram os Conselhos
das Aldeias, cujas demandas são encaminhadas à gestão por meio de
representantes escolhidos para fazer essa interlocução.","2020-01-01"
"2021/09/24 9:56:54 PM GMT-3","Território","Positiva","Conflitos territoriais e povos e comunidades tradicionais: descrição etnográfica de territorialidades específicas  http://novacartografiasocial.com.br/download/conflitos-territoriais-e-povos-e-comunidades-tradicionais-descricao-etnografica-de-territorialidades-especificas/","Rosa Elizabeth Acevedo Marin; Patrícia Maria Portela Nunes; Cynthia Carvalho Martins (organizadoras)","representação política ","A difusão do termo conselho entre os indígenas também tem a ver
com os processos de territorialização impostos pelo Estado brasileiro
aos povos indígenas, os quais, segundo Oliveira (1998), impunham suas
próprias categorias – geralmente cacique, pajé e conselheiro (membro
do conselho tribal) – em vez de reconhecerem as formas específicas
de organização e representação política de cada povo.","2020-01-01"
